1681921918388,579,HTTP Request,200,OK,Auth Tokencheck 1-1,text,true,,864,712,1,1,https://apipicashdev.picapdb.co/api/v1/auth/token,216,0,116
1681921918388,216,HTTP Request-0,307,Temporary Redirect,Auth Tokencheck 1-1,,true,,152,356,1,1,http://apipicashdev.picapdb.co/api/v1/auth/token,216,0,116
1681921918605,362,HTTP Request-1,200,OK,Auth Tokencheck 1-1,text,true,,712,356,1,1,https://apipicashdev.picapdb.co/api/v1/auth/token,362,0,215
